NAT,20110715,22.11,22.47,21.99,20.14,417200
NAT,20110714,21.99,22.19,21.86,19.82,354200
NAT,20110713,21.91,22.07,21.65,19.82,460300
NAT,20110712,21.70,22.00,21.67,19.69,235400
NAT,20110711,22.20,22.20,21.73,19.67,420800
NAT,20110708,22.22,22.40,22.03,20.19,469400
NAT,20110707,22.47,22.86,22.24,20.13,410700
NAT,20110706,22.82,22.90,22.24,20.21,340800
NAT,20110705,22.90,23.00,22.61,20.66,262100
NAT,20110701,22.68,22.97,22.64,20.59,364900
NAT,20110630,22.50,22.89,22.17,20.51,526600
NAT,20110629,22.00,22.44,21.90,20.22,400900
NAT,20110628,22.58,22.58,21.66,19.84,370500
NAT,20110627,21.91,22.00,21.41,19.79,653300
NAT,20110624,23.02,23.13,21.91,19.86,660400
NAT,20110623,22.64,23.25,22.14,20.80,339200
NAT,20110622,23.00,23.08,22.71,20.58,265900
NAT,20110621,22.86,23.29,22.86,20.87,446500
NAT,20110620,22.73,22.80,22.39,20.54,696200
NAT,20110617,22.50,22.73,22.40,20.40,441300
NAT,20110616,22.11,22.50,22.00,20.09,241500
NAT,20110615,22.20,22.37,22.00,20.00,236800
NAT,20110614,22.85,22.85,22.19,20.15,301900
NAT,20110613,22.21,22.40,22.03,20.03,305000
NAT,20110610,22.15,22.50,21.76,19.87,694200
NAT,20110609,22.29,22.40,22.15,20.08,370800
NAT,20110608,22.90,23.00,22.15,20.12,620500
NAT,20110607,22.95,23.08,22.76,20.65,424300
NAT,20110606,23.05,23.35,22.80,20.65,364500
NAT,20110603,23.02,23.20,22.76,20.75,664700
NAT,20110602,23.12,23.60,23.12,20.96,287200
NAT,20110601,23.54,23.66,22.96,20.74,404500
NAT,20110531,23.15,23.41,23.10,21.07,507600
NAT,20110527,22.64,22.94,22.57,20.65,398900
NAT,20110526,22.63,22.87,22.35,20.44,431700
NAT,20110525,22.63,23.22,22.43,20.41,894900
NAT,20110524,23.80,23.96,23.14,20.95,548800
NAT,20110523,23.82,23.94,23.52,21.48,297900
NAT,20110520,23.93,24.22,23.87,21.69,384300
NAT,20110519,24.11,24.24,23.90,21.68,257800
NAT,20110518,23.94,23.99,23.61,21.61,324100
NAT,20110517,23.50,24.11,23.40,21.49,541000
NAT,20110516,24.00,24.00,23.48,21.27,362100
NAT,20110513,24.30,24.75,24.27,21.67,463700
NAT,20110512,23.92,24.40,23.61,21.56,477000
NAT,20110511,24.52,24.75,23.90,21.33,674400
NAT,20110510,24.70,24.70,24.26,21.83,809600
NAT,20110509,22.86,24.84,22.70,21.80,1373100
NAT,20110506,22.41,22.95,22.37,19.95,411400
NAT,20110505,22.51,22.65,22.26,19.92,392000
NAT,20110504,22.82,23.08,22.25,20.04,449200
NAT,20110503,23.00,23.20,22.59,20.36,319600
NAT,20110502,23.01,23.20,22.77,20.55,384500
NAT,20110429,23.00,23.02,22.80,20.47,335000
NAT,20110428,22.89,23.08,22.88,20.52,480800
NAT,20110427,23.02,23.06,22.90,20.49,247100
NAT,20110426,22.80,23.06,22.68,20.49,365200
NAT,20110425,22.39,22.85,22.39,20.31,461900
NAT,20110421,22.33,22.44,22.12,19.91,445300
NAT,20110420,22.39,22.54,22.29,19.91,468700
NAT,20110419,22.83,22.90,22.16,19.84,735500
NAT,20110418,23.06,23.06,22.77,20.36,454600
NAT,20110415,23.32,23.40,23.05,20.63,435400
NAT,20110414,23.26,23.40,23.15,20.82,276000
NAT,20110413,23.76,23.80,23.27,20.85,414300
NAT,20110412,23.86,23.99,23.26,21.08,582100
NAT,20110411,24.31,24.40,23.95,21.40,421200
NAT,20110408,24.78,24.82,24.29,21.74,359200
NAT,20110407,24.65,24.82,24.58,22.00,258800
NAT,20110406,24.38,24.62,24.38,21.91,304700
NAT,20110405,24.49,24.63,24.13,21.66,421100
NAT,20110404,24.93,25.00,24.50,21.83,478200
NAT,20110401,25.09,25.19,24.90,22.20,278700
NAT,20110331,24.90,25.03,24.81,22.13,404600
NAT,20110330,25.26,25.41,24.82,22.12,753800
NAT,20110329,25.09,25.39,25.09,22.50,322700
NAT,20110328,25.50,25.64,25.13,22.39,375200
NAT,20110325,25.35,25.55,25.30,22.63,290100
NAT,20110324,25.56,25.65,25.25,22.54,293700
NAT,20110323,25.61,25.73,25.36,22.74,264900
NAT,20110322,25.50,25.89,25.43,22.79,254600
NAT,20110321,25.69,25.80,25.42,22.78,348300
NAT,20110318,25.33,25.48,25.10,22.65,497400
NAT,20110317,25.61,25.65,25.06,22.38,663100
NAT,20110316,25.96,26.18,25.22,22.49,862100
NAT,20110315,25.25,25.87,24.95,22.75,939600
NAT,20110314,24.99,25.33,24.84,22.53,489400
NAT,20110311,24.76,25.24,24.76,22.35,392300
NAT,20110310,25.33,25.40,24.83,22.29,510400
NAT,20110309,25.06,25.80,25.06,22.74,531600
NAT,20110308,24.94,25.20,24.93,22.38,326200
NAT,20110307,24.87,25.09,24.86,22.30,489100
NAT,20110304,24.56,24.93,24.52,22.18,420000
NAT,20110303,24.57,24.78,24.47,21.91,362300
NAT,20110302,24.11,24.57,24.11,21.78,265100
NAT,20110301,24.63,24.71,24.17,21.56,434200
NAT,20110228,24.40,24.60,24.33,21.82,309900
NAT,20110225,23.82,24.44,23.82,21.74,500300
NAT,20110224,23.88,23.96,23.62,21.17,389300
NAT,20110223,24.07,24.17,23.60,21.27,630200
NAT,20110222,24.63,24.63,24.01,21.44,556000
NAT,20110218,24.91,25.00,24.64,21.94,584200
NAT,20110217,24.63,24.87,24.54,21.93,339200
NAT,20110216,24.28,24.77,24.15,21.69,603100
NAT,20110215,24.61,24.65,24.07,21.31,887700
NAT,20110214,24.95,24.99,24.55,21.83,507100
NAT,20110211,25.01,25.01,24.62,21.91,326500
NAT,20110210,24.51,24.75,24.51,21.79,251000
NAT,20110209,24.65,24.78,24.40,21.60,307300
NAT,20110208,24.52,24.80,24.40,21.79,511900
NAT,20110207,24.50,24.65,24.43,21.65,348300
NAT,20110204,24.53,24.70,24.41,21.61,384500
NAT,20110203,24.42,24.65,24.25,21.61,385200
NAT,20110202,24.32,24.69,24.21,21.47,507700
NAT,20110201,24.52,24.60,24.28,21.44,389400
NAT,20110131,24.90,24.90,24.11,21.56,630800
NAT,20110128,24.17,25.50,24.00,21.93,1381700
NAT,20110127,24.33,24.33,24.06,21.23,378700
NAT,20110126,24.37,24.51,24.11,21.36,538500
NAT,20110125,24.35,24.39,24.17,21.50,590700
NAT,20110124,24.50,24.56,24.30,21.55,813500
NAT,20110121,25.46,25.91,24.05,21.57,2212300
NAT,20110120,25.91,25.91,25.60,22.61,475600
NAT,20110119,25.99,26.15,25.90,22.86,448000
NAT,20110118,26.06,26.10,26.00,22.97,293400
NAT,20110114,26.18,26.20,26.04,23.04,240200
NAT,20110113,26.27,26.40,26.17,23.11,242100
NAT,20110112,26.36,26.41,26.17,23.20,346300
NAT,20110111,26.53,26.54,26.17,23.18,457500
NAT,20110110,26.56,26.62,26.30,23.36,307000
NAT,20110107,26.70,26.79,26.17,23.48,351200
NAT,20110106,26.23,26.80,26.22,23.48,459000
NAT,20110105,26.05,26.35,26.04,23.15,310400
NAT,20110104,26.31,26.40,26.05,22.98,412500
NAT,20110103,26.25,26.44,26.15,23.18,396400
