REXI,20111230,4.78,4.83,4.65,4.47,15000
REXI,20111229,4.79,4.86,4.77,4.61,9600
REXI,20111228,4.75,4.85,4.74,4.56,20300
REXI,20111227,4.77,4.90,4.70,4.62,21200
REXI,20111223,4.86,4.90,4.79,4.66,30800
REXI,20111222,4.79,4.90,4.79,4.66,17600
REXI,20111221,4.70,4.78,4.65,4.55,18600
REXI,20111220,4.80,4.82,4.66,4.47,12200
REXI,20111219,4.77,4.78,4.65,4.46,10200
REXI,20111216,4.71,4.83,4.70,4.59,23800
REXI,20111215,4.75,4.75,4.67,4.49,14400
REXI,20111214,4.83,4.83,4.71,4.51,5000
REXI,20111213,4.81,4.92,4.80,4.64,14900
REXI,20111212,4.70,4.96,4.70,4.68,31700
REXI,20111209,4.71,4.86,4.71,4.52,7200
REXI,20111208,4.78,4.90,4.70,4.53,7600
REXI,20111207,4.85,4.92,4.77,4.65,15100
REXI,20111206,4.76,4.85,4.75,4.55,6500
REXI,20111205,4.85,4.85,4.75,4.63,14600
REXI,20111202,4.85,4.85,4.75,4.65,7700
REXI,20111201,4.80,4.88,4.75,4.68,2300
REXI,20111130,4.78,4.99,4.78,4.74,7900
REXI,20111129,4.73,4.87,4.71,4.57,21000
REXI,20111128,4.87,4.99,4.78,4.65,10400
REXI,20111125,4.72,4.87,4.70,4.57,6300
REXI,20111123,4.77,5.03,4.77,4.82,1000
REXI,20111122,5.19,5.19,4.85,4.73,700
REXI,20111121,4.77,4.89,4.77,4.58,2800
REXI,20111118,4.90,4.93,4.77,4.57,6200
REXI,20111117,4.69,4.88,4.69,4.50,5800
REXI,20111116,4.68,4.92,4.68,4.52,10200
REXI,20111115,4.68,4.85,4.66,4.57,14400
REXI,20111114,4.80,4.91,4.74,4.65,7200
REXI,20111111,4.93,5.03,4.77,4.57,10800
REXI,20111110,4.85,4.93,4.85,4.73,4100
REXI,20111109,4.97,5.07,4.76,4.56,7900
REXI,20111108,4.82,4.82,4.75,4.59,12100
REXI,20111107,4.70,4.84,4.69,4.64,49600
REXI,20111104,4.67,4.82,4.63,4.46,18100
REXI,20111103,4.72,4.92,4.62,4.50,22100
REXI,20111102,4.70,4.71,4.53,4.35,47100
REXI,20111101,4.85,4.88,4.63,4.44,30500
REXI,20111031,4.85,4.90,4.85,4.65,5200
REXI,20111028,4.71,4.89,4.71,4.66,26300
REXI,20111027,4.47,4.91,4.47,4.51,28100
REXI,20111026,4.54,4.70,4.36,4.42,11600
REXI,20111025,4.61,4.78,4.45,4.28,30800
REXI,20111024,4.79,4.97,4.57,4.44,27600
REXI,20111021,4.73,4.98,4.73,4.62,5700
REXI,20111020,4.77,4.95,4.65,4.61,25600
REXI,20111019,4.78,4.78,4.78,4.58,000
REXI,20111018,4.57,4.80,4.57,4.55,13000
REXI,20111017,4.82,4.82,4.62,4.49,6900
REXI,20111014,4.92,4.92,4.78,4.62,5100
REXI,20111013,4.86,4.91,4.72,4.67,4300
REXI,20111012,4.82,4.92,4.73,4.59,17100
REXI,20111011,4.63,4.81,4.50,4.58,38600
REXI,20111010,4.61,4.68,4.34,4.42,31900
REXI,20111007,4.78,4.78,4.46,4.42,37700
REXI,20111006,4.34,4.99,4.32,4.55,9200
REXI,20111005,4.30,4.50,4.30,4.23,11900
REXI,20111004,4.26,4.48,4.25,4.08,15800
REXI,20111003,4.44,4.55,4.19,4.19,26700
REXI,20110930,4.41,4.51,4.10,4.30,34900
REXI,20110929,4.74,4.82,4.29,4.20,28700
REXI,20110928,4.58,4.84,4.46,4.25,12600
